"codigo","nombre","population","total_functional_2015","per_person","cut"
8015,"Badalona",217210,177717292.63,818.181909810782,"de 100.000 a 500.000"
40024,"Ayllón",1354,1926103,1422.52806499261,"de 1.000 a 5.000"
8011,"Avià",2258,2e+06,885.739592559787,"de 1.000 a 5.000"
12017,"Ayódar",188,837800,4456.3829787234,"Menos de 1.000"
9032,"Avellanosa de Muñó",118,207250,1756.35593220339,"Menos de 1.000"
5019,"Ávila",58933,55522313.48,942.126032613307,"de 50.000 a 100.000"
46044,"Ayora",5359,4280505.25,798.750746407912,"de 5.000 a 10.000"
42217,"Vozmediano",39,51308,1315.58974358974,"Menos de 1.000"
17012,"Avinyonet de Puigventós",1581,846291.68,535.288855154965,"de 1.000 a 5.000"
47230,"Wamba",346,257350,743.78612716763,"Menos de 1.000"
3081,"Xaló",2793,2040750,730.665950590763,"de 1.000 a 5.000"
44031,"Azaila",119,194446.43,1634.00361344538,"Menos de 1.000"
22042,"Azlor",137,206500,1507.29927007299,"Menos de 1.000"
41012,"Aznalcázar",4349,3919924.02,901.339163025983,"de 1.000 a 5.000"
50039,"Azuara",630,563800,894.920634920635,"Menos de 1.000"
19046,"Azuqueca de Henares",35335,26874000,760.549030706099,"de 10.000 a 50.000"
45017,"Azután",285,229474,805.171929824561,"Menos de 1.000"
4019,"Bacares",267,1134248.89,4248.1231835206,"Menos de 1.000"
43039,"Capafonts",114,237396.37,2082.42429824561,"Menos de 1.000"
43082,"Masroig, El",534,595681.74,1115.50887640449,"Menos de 1.000"
46145,"Xàtiva",29343,23093961.12,787.034765361415,"de 10.000 a 50.000"
46143,"Xeraco",5907,5108590,864.836634501439,"de 5.000 a 10.000"
22040,"Azanuy-Alins",184,254463,1382.95108695652,"Menos de 1.000"
22041,"Azara",193,177000,917.098445595855,"Menos de 1.000"
22043,"Baélls",113,249295.4,2206.15398230088,"Menos de 1.000"
46146,"Xeresa",2246,1671093.9,744.031121994657,"de 1.000 a 5.000"
41014,"Badolatosa",3150,1905963.31,605.067717460317,"de 1.000 a 5.000"
18042,"Capileira",496,803452.04,1619.86298387097,"Menos de 1.000"
23010,"Bailén",18419,10709563.07,581.441070090667,"de 10.000 a 50.000"
32036,"Xunqueira de Ambía",1546,1012755.91,655.081442432083,"de 1.000 a 5.000"
23009,"Baeza",16215,17142930.59,1057.22667838421,"de 10.000 a 50.000"
44033,"Báguena",337,328220,973.946587537092,"Menos de 1.000"
22044,"Bailo",290,471809.33,1626.92872413793,"Menos de 1.000"
45200,"Yébenes, Los",6158,5038000,818.122767132186,"de 5.000 a 10.000"
50041,"Bagüés",15,130000,8666.66666666667,"Menos de 1.000"
19326,"Yebes",2551,3375000,1323.01058408467,"de 1.000 a 5.000"
19327,"Yebra",546,910500,1667.58241758242,"Menos de 1.000"
36003,"Baiona",12233,8033897.9,656.739793999837,"de 10.000 a 50.000"
22252,"Yebra de Basa",142,177107,1247.2323943662,"Menos de 1.000"
30043,"Yecla",34130,24811750,726.97773220041,"de 10.000 a 50.000"
24009,"Balboa",337,328400,974.480712166172,"Menos de 1.000"
22045,"Baldellou",98,206204.28,2104.12530612245,"Menos de 1.000"
8017,"Balenyà",3724,2990525.13,803.041119763695,"de 1.000 a 5.000"
22046,"Ballobar",866,671113.87,774.958279445727,"Menos de 1.000"
2013,"Balsa de Ves",176,132743.2,754.222727272727,"Menos de 1.000"
8018,"Balsareny",3343,3544504,1060.27639844451,"de 1.000 a 5.000"
32005,"Baltar",1019,857000,841.020608439647,"de 1.000 a 5.000"
32006,"Bande",1829,1520135,831.129032258065,"de 1.000 a 5.000"
24010,"Bañeza, La",10595,7999697.94,755.04463803681,"de 10.000 a 50.000"
47012,"Bahabón",140,132873,949.092857142857,"Menos de 1.000"
9033,"Bahabón de Esgueva",94,149440,1589.78723404255,"Menos de 1.000"
27004,"Baleira",1392,986965,709.02658045977,"de 1.000 a 5.000"
3020,"Balones",139,101500,730.21582733813,"Menos de 1.000"
45002,"Alameda de la Sagra",3509,3051789.96,869.703607865489,"de 1.000 a 5.000"
16004,"Albaladejo del Cuende",301,215800,716.943521594684,"Menos de 1.000"
18004,"Albondón",797,736905.61,924.599259723965,"Menos de 1.000"
37008,"Alba de Tormes",5341,3077149.69,576.137369406478,"de 5.000 a 10.000"
46020,"Alcúdia de Crespins, l'",5231,3051395,583.329191359205,"de 5.000 a 10.000"
39009,"Bárcena de Cicero",4080,2857474,700.361274509804,"de 1.000 a 5.000"
26025,"Baños de Rioja",100,168251.76,1682.5176,"Menos de 1.000"
19048,"Baños de Tajo",18,75000,4166.66666666667,"Menos de 1.000"
9035,"Baños de Valdearados",373,242500,650.134048257373,"Menos de 1.000"
26003,"Aguilar del Río Alhama",511,635671.86,1243.97624266145,"Menos de 1.000"
17001,"Agullana",826,1001900,1212.95399515738,"Menos de 1.000"
7007,"Banyalbufar",553,1014000,1833.63471971067,"Menos de 1.000"
17015,"Banyoles",19343,18868895.57,975.489612262834,"de 10.000 a 50.000"
34024,"Baquerín de Campos",39,78000,2000,"Menos de 1.000"
27901,"Baralla",2774,1491766,537.767123287671,"de 1.000 a 5.000"
32008,"Barbadás",10371,5489654.27,529.327381159001,"de 10.000 a 50.000"
37040,"Barbadillo",410,182155,444.280487804878,"Menos de 1.000"
9039,"Barbadillo del Pez",75,150000,2000,"Menos de 1.000"
37041,"Barbalos",76,68133,896.486842105263,"Menos de 1.000"
22048,"Barbastro",17109,13812601.52,807.329564556666,"de 10.000 a 50.000"
25041,"Barbens",875,686967.55,785.105771428572,"Menos de 1.000"
40025,"Barbolla",203,139500,687.192118226601,"Menos de 1.000"
22050,"Barbuñales",100,148900,1489,"Menos de 1.000"
22051,"Bárcabo",117,169598.44,1449.55931623932,"Menos de 1.000"
6016,"Barcarrota",3631,2363039.53,650.795794546957,"de 1.000 a 5.000"
39010,"Bárcena de Pie de Concha",735,725300,986.802721088435,"Menos de 1.000"
46163,"Massalfassar",2475,2540400,1026.42424242424,"de 1.000 a 5.000"
37377,"Yecla de Yeltes",279,166546.34,596.940286738351,"Menos de 1.000"
3016,"Almudaina",112,75692.89,675.829375,"Menos de 1.000"
26027,"Berceo",178,223776.03,1257.16870786517,"Menos de 1.000"
18030,"Bérchules",762,653875.37,858.104160104987,"Menos de 1.000"
40028,"Bercial",110,140713,1279.20909090909,"Menos de 1.000"
26028,"Bergasa",157,328500,2092.35668789809,"Menos de 1.000"
46164,"Massamagrell",15564,1.1e+07,706.759187869442,"de 10.000 a 50.000"
28009,"Algete",20102,23593697.27,1173.6989986071,"de 10.000 a 50.000"
47008,"Almenara de Adaja",31,55300,1783.87096774194,"Menos de 1.000"
24005,"Antigua, La",430,219600,510.697674418605,"Menos de 1.000"
17009,"Arbúcies",6481,5975293.37,921.970894923623,"de 5.000 a 10.000"
29018,"Ardales",2555,2544007.28,995.69756555773,"de 1.000 a 5.000"
19039,"Argecilla",70,73194.88,1045.64114285714,"Menos de 1.000"
26018,"Arnedo",14551,12894412,886.152979176689,"de 10.000 a 50.000"
32009,"Barco de Valdeorras, O",13899,8392363.55,603.810601482121,"de 10.000 a 50.000"
50044,"Bardallur",297,343091.43,1155.19,"Menos de 1.000"
5026,"Bercial de Zapardiel",230,272095,1183.02173913043,"Menos de 1.000"
24017,"Bercianos del Páramo",637,232000,364.207221350078,"Menos de 1.000"
24018,"Bercianos del Real Camino",197,200550,1018.02030456853,"Menos de 1.000"
10024,"Baños de Montemayor",782,1427952,1826.02557544757,"Menos de 1.000"
3034,"Benijófar",3791,3148247.31,830.452996570826,"de 1.000 a 5.000"
26021,"Autol",4367,4384076.82,1003.91042363178,"de 1.000 a 5.000"
46135,"Godella",13125,11297824.37,860.786618666667,"de 10.000 a 50.000"
2014,"Ballestero, El",459,342000.42,745.098954248366,"Menos de 1.000"
22049,"Barbués",92,47119.99,512.173804347826,"Menos de 1.000"
37042,"Barceo",48,53063,1105.47916666667,"Menos de 1.000"
37046,"Béjar",13951,11254316.69,806.703224858433,"de 10.000 a 50.000"
25050,"Bellpuig",4956,3697450,746.055286521388,"de 1.000 a 5.000"
23015,"Bélmez de la Moraleda",1709,1250067.45,731.461351667642,"de 1.000 a 5.000"
44038,"Belmonte de San José",120,187900,1565.83333333333,"Menos de 1.000"
14010,"Benamejí",5123,3151320.43,615.13184267031,"de 5.000 a 10.000"
3022,"Benasau",158,125088,791.696202531646,"Menos de 1.000"
22054,"Benasque",2149,3522552.19,1639.15876686831,"de 1.000 a 5.000"
12027,"Benicarló",26521,23023930,868.139587496701,"de 10.000 a 50.000"
42034,"Beratón",36,128165,3560.13888888889,"Menos de 1.000"
18043,"Carataunas",209,447358.47,2140.47114832536,"Menos de 1.000"
5057,"Cebreros",3302,2625170,795.024227740763,"de 1.000 a 5.000"
50111,"Fréscano",207,309521.35,1495.27222222222,"Menos de 1.000"
28061,"Galapagar",32380,27215921.6,840.516417541692,"de 10.000 a 50.000"
24080,"Grajal de Campos",243,125687,517.230452674897,"Menos de 1.000"
24081,"Gusendos de los Oteros",149,52708.75,353.75,"Menos de 1.000"
18096,"Huélago",438,633745,1446.90639269406,"Menos de 1.000"
19151,"Humanes",1539,1338866,869.958414554906,"de 1.000 a 5.000"
9177,"Ibeas de Juarros",1426,874600,613.323983169705,"de 1.000 a 5.000"
46165,"Massanassa",9149,7691826.17,840.728622800306,"de 5.000 a 10.000"
24060,"Crémenes",585,248589.83,424.93988034188,"Menos de 1.000"
26056,"Cuzcurrita de Río Tirón",496,1162509.25,2343.76864919355,"Menos de 1.000"
18069,"Dólar",619,1110191,1793.52342487884,"Menos de 1.000"
18070,"Dúdar",340,428000,1258.82352941176,"Menos de 1.000"
37125,"Escurial de la Sierra",265,121216.54,457.420905660377,"Menos de 1.000"
32031,"Esgos",1216,935400,769.243421052632,"de 1.000 a 5.000"
19329,"Yélamos de Abajo",61,58106.67,952.568360655738,"Menos de 1.000"
42063,"Cihuela",58,103200,1779.31034482759,"Menos de 1.000"
49068,"Ferreruela",516,622800,1206.97674418605,"Menos de 1.000"
50087,"Contamina",39,177560,4552.82051282051,"Menos de 1.000"
9181,"Isar",354,263620,744.689265536723,"Menos de 1.000"
44004,"Aguaviva",605,984570.42,1627.38912396694,"Menos de 1.000"
30015,"Caravaca de la Cruz",26280,23986720.09,912.736685312024,"de 10.000 a 50.000"
47075,"Íscar",6678,4200000,628.930817610063,"de 5.000 a 10.000"
41902,"Isla Mayor",5930,3396549.44,572.773935919056,"de 5.000 a 10.000"
17084,"Isòvol",301,710789,2361.42524916944,"Menos de 1.000"
3080,"Jacarilla",1947,1169833.91,600.839193631227,"de 1.000 a 5.000"
19156,"Jadraque",1576,1269365,805.434644670051,"de 1.000 a 5.000"
46111,"Chiva",15029,10480439.38,697.347753010846,"de 10.000 a 50.000"
34059,"Cisneros",481,342474,712.004158004158,"Menos de 1.000"
9108,"Cogollos",478,630912,1319.89958158996,"Menos de 1.000"
27014,"Corgo, O",3695,1941054.44,525.319198917456,"de 1.000 a 5.000"
33020,"Corvera de Asturias",16153,11710102.03,724.949051569368,"de 10.000 a 50.000"
6046,"Esparragalejo",1498,669040,446.622162883845,"de 1.000 a 5.000"
37129,"Florida de Liébana",290,218195,752.396551724138,"Menos de 1.000"
25132,"Massoteres",196,282897.88,1443.35653061225,"Menos de 1.000"
10118,"Mata de Alcántara",314,523000,1665.6050955414,"Menos de 1.000"
40124,"Mata de Cuéllar",279,240260,861.146953405018,"Menos de 1.000"
19330,"Yélamos de Arriba",100,94872,948.72,"Menos de 1.000"
16104,"Hontecillas",61,133980,2196.39344262295,"Menos de 1.000"
19145,"Hortezuela de Océn",54,36585,677.5,"Menos de 1.000"
5103,"Hoyorredondo",78,105693.24,1355.04153846154,"Menos de 1.000"
36022,"Grove, O",10851,9250000,852.455994839185,"de 10.000 a 50.000"
13002,"Agudo",1785,1591793.01,891.760789915966,"de 1.000 a 5.000"
50124,"Herrera de los Navarros",565,524249.55,927.875309734513,"Menos de 1.000"
21042,"Isla Cristina",21346,17077223,800.019816359037,"de 10.000 a 50.000"
46141,"Higueruelas",504,809649.13,1606.44668650794,"Menos de 1.000"
23050,"Jaén",115837,204984195.49,1769.59171499607,"de 100.000 a 500.000"
46142,"Jalance",927,2604837.84,2809.96530744337,"Menos de 1.000"
49096,"Jambrina",181,105460,582.651933701657,"Menos de 1.000"
10103,"Jaraicejo",531,972000,1830.50847457627,"Menos de 1.000"
10006,"Ahigal",1454,1136000,781.292984869326,"de 1.000 a 5.000"
10105,"Jarandilla de la Vera",2994,1945036.07,649.644645958584,"de 1.000 a 5.000"
10106,"Jarilla",156,122962.88,788.22358974359,"Menos de 1.000"
50130,"Jarque",501,487400,972.854291417166,"Menos de 1.000"
11021,"Jimena de la Frontera",9710,5170025.71,532.443430484037,"de 5.000 a 10.000"
24087,"Laguna Dalga",707,294500,416.548797736917,"Menos de 1.000"
46155,"Llaurí",1274,1128228,885.579277864992,"de 1.000 a 5.000"
50144,"Longás",35,123203,3520.08571428571,"Menos de 1.000"
4060,"Lucainena de las Torres",614,889000,1447.88273615635,"Menos de 1.000"
22905,"Lupiñén-Ortilla",373,612410,1641.84986595174,"Menos de 1.000"
50154,"Mainar",162,194600,1201.23456790123,"Menos de 1.000"
46042,"Aielo de Malferit",4657,3596600,772.299763796436,"de 1.000 a 5.000"
45001,"Ajofrín",2336,1680820.2,719.529195205479,"de 1.000 a 5.000"
10082,"Garrovillas de Alconétar",2226,2277300,1023.04582210243,"de 1.000 a 5.000"
18083,"Gobernador",304,359278,1181.83552631579,"Menos de 1.000"
16149,"Palomera",183,222750,1217.2131147541,"Menos de 1.000"
29057,"Genalguacil",437,767621.77,1756.57155606407,"Menos de 1.000"
33026,"Grado",10471,8007231.45,764.705515232547,"de 10.000 a 50.000"
37188,"Maya, La",210,180323.21,858.681952380952,"Menos de 1.000"
45201,"Yeles",5109,3841701.83,751.947901742024,"de 5.000 a 10.000"
11023,"Medina-Sidonia",11794,12914102.91,1094.97226640665,"de 10.000 a 50.000"
29064,"Jubrique",643,510515.62,793.958973561431,"Menos de 1.000"
17087,"Juià",340,390000,1147.05882352941,"Menos de 1.000"
40126,"Melque de Cercos",91,100173.02,1100.80241758242,"Menos de 1.000"
30022,"Jumilla",25476,20844001.95,818.181894724446,"de 10.000 a 50.000"
18111,"Jun",3661,2744556,749.673859601202,"de 1.000 a 5.000"
34106,"Meneses de Campos",122,169126,1386.27868852459,"Menos de 1.000"
26094,"Manzanares de Rioja",85,297105,3495.35294117647,"Menos de 1.000"
5130,"Mironcillo",103,34886.46,338.703495145631,"Menos de 1.000"
2041,"Jorquera",408,460550,1128.79901960784,"Menos de 1.000"
44131,"Josa",36,1e+05,2777.77777777778,"Menos de 1.000"
4064,"Mojácar",6838,10141329.84,1483.08421175782,"de 5.000 a 10.000"
50170,"Monegrillo",440,537800,1222.27272727273,"Menos de 1.000"
13057,"Montiel",1472,1251733,850.362092391304,"de 1.000 a 5.000"
22158,"Monzón",17176,17571753,1023.04104564509,"de 10.000 a 50.000"
16133,"Mota del Cuervo",6259,6774322,1082.33296053683,"de 5.000 a 10.000"
42124,"Muriel de la Fuente",69,87500,1268.11594202899,"Menos de 1.000"
37213,"Nava de Béjar",105,59018,562.076190476191,"Menos de 1.000"
5156,"Navahondilla",327,579500,1772.17125382263,"Menos de 1.000"
5162,"Navalperal de Tormes",101,109800,1087.12871287129,"Menos de 1.000"
41066,"Navas de la Concepción, Las",1684,2478289.34,1471.66825415677,"de 1.000 a 5.000"
5171,"Neila de San Miguel",79,80770,1022.40506329114,"Menos de 1.000"
42130,"Nepas",65,162290,2496.76923076923,"Menos de 1.000"
9070,"Carazo",37,73100,1975.67567567568,"Menos de 1.000"
49036,"Carbajales de Alba",586,375550,640.870307167236,"Menos de 1.000"
40106,"Juarros de Voltoya",250,246010.63,984.04252,"Menos de 1.000"
37167,"Juzbado",165,384201,2328.49090909091,"Menos de 1.000"
29065,"Júzcar",232,754735.28,3253.16931034483,"Menos de 1.000"
49097,"Justel",84,138130,1644.40476190476,"Menos de 1.000"
16116,"Lagunaseca",77,71600,929.87012987013,"Menos de 1.000"
18112,"Juviles",134,247457.84,1846.70029850746,"Menos de 1.000"
33078,"Yernes y Tameza",166,226413.35,1363.93584337349,"Menos de 1.000"
46262,"Yesa, La",259,638659.72,2465.86764478764,"Menos de 1.000"
22253,"Yésero",57,158610,2782.63157894737,"Menos de 1.000"
26083,"Lagunilla del Jubera",309,607000,1964.40129449838,"Menos de 1.000"
9257,"Pedrosa del Páramo",105,89055,848.142857142857,"Menos de 1.000"
50210,"Pintanos, Los",44,290000,6590.90909090909,"Menos de 1.000"
37186,"Mata de Ledesma, La",110,96500,877.272727272727,"Menos de 1.000"
50211,"Plasencia de Jalón",370,529929.24,1432.24118918919,"Menos de 1.000"
24114,"Pola de Gordón, La",3653,2437917.24,667.374004927457,"de 1.000 a 5.000"
23069,"Porcuna",6630,6812391.74,1027.51006636501,"de 5.000 a 10.000"
16167,"Pozorrubio de Santiago",355,316538.25,891.657042253521,"Menos de 1.000"
9901,"Quintanilla del Agua y Tordueles",446,456500,1023.54260089686,"Menos de 1.000"
9298,"Quintanilla San García",96,164150,1709.89583333333,"Menos de 1.000"
44194,"Ráfales",142,384520,2707.88732394366,"Menos de 1.000"
46211,"Real de Gandía",2271,1881785,828.615147512109,"de 1.000 a 5.000"
39059,"Reinosa",9804,8250000,841.493268053856,"de 5.000 a 10.000"
19237,"Rillo de Gallo",55,130600,2374.54545454545,"Menos de 1.000"
34005,"Alar del Rey",989,1e+06,1011.12234580384,"Menos de 1.000"
4029,"Berja",15323,13883418.67,906.050947595118,"de 10.000 a 50.000"
25119,"Juneda",3497,4351570,1244.37231913068,"de 1.000 a 5.000"
9189,"Junta de Traslaloma",138,173000,1253.6231884058,"Menos de 1.000"
12075,"Mata de Morella, la",181,336000,1856.35359116022,"Menos de 1.000"
15062,"Outes",6804,3809074.99,559.828775720165,"de 5.000 a 10.000"
19007,"Albares",542,468214.52,863.86442804428,"Menos de 1.000"
2086,"Yeste",2964,3509283.81,1183.96889676113,"de 1.000 a 5.000"
39034,"Lamasón",294,475882.6,1618.64829931973,"Menos de 1.000"
8187,"Sabadell",207444,175738670,847.161981064769,"de 100.000 a 500.000"
41085,"Salteras",5468,4718612.3,862.950310899781,"de 5.000 a 10.000"
38034,"San Juan de la Rambla",5053,4554486.69,901.343101128043,"de 5.000 a 10.000"
26130,"San Millán de la Cogolla",248,221150,891.733870967742,"Menos de 1.000"
28133,"San Martín de Valdeiglesias",8516,7599655.91,892.397359088774,"de 5.000 a 10.000"
43136,"Sant Carles de la Ràpita",15003,11284999.6,752.182870092648,"de 10.000 a 50.000"
8216,"Sant Jaume de Frontanyà",24,145740,6072.5,"Menos de 1.000"
17171,"Sant Llorenç de la Muga",249,309181.16,1241.69140562249,"Menos de 1.000"
8236,"Sant Quintí de Mediona",2101,2590750.28,1233.10341742028,"de 1.000 a 5.000"
8265,"Sant Vicenç de Torelló",1975,1841692.74,932.502653164557,"de 1.000 a 5.000"
49200,"Santa Cristina de la Polvorosa",1125,687230.12,610.871217777778,"de 1.000 a 5.000"
38038,"Santa Cruz de Tenerife",205279,259089230,1262.13217133755,"de 100.000 a 500.000"
8260,"Santa Perpètua de Mogoda",25409,30477501.37,1199.47661734031,"de 10.000 a 50.000"
45159,"Sartajada",104,157860.06,1517.88519230769,"Menos de 1.000"
17188,"Selva de Mar, La",181,301669,1666.67955801105,"Menos de 1.000"
10177,"Sierra de Fuentes",2043,1458636,713.967694566814,"de 1.000 a 5.000"
50244,"Sierra de Luna",273,377400,1382.41758241758,"Menos de 1.000"
46230,"Silla",18644,11392966.37,611.079509225488,"de 10.000 a 50.000"
8271,"Sobremunt",83,405402.51,4884.36759036145,"Menos de 1.000"
16007,"Alberca de Záncara, La",1769,1532246.32,866.165245901639,"de 1.000 a 5.000"
36025,"Lama, A",2763,1384073.34,500.931357220413,"de 1.000 a 5.000"
43134,"Rourell, El",394,320919,814.515228426396,"Menos de 1.000"
24097,"Matadeón de los Oteros",261,113678,435.547892720306,"Menos de 1.000"
46241,"Titaguas",502,510962.54,1017.85366533865,"Menos de 1.000"
10185,"Torrecilla de los Ángeles",645,1080098.56,1674.57141085271,"Menos de 1.000"
40205,"Torreiglesias",345,299600,868.405797101449,"Menos de 1.000"
10192,"Torremocha",932,762186.95,817.797156652361,"Menos de 1.000"
19286,"Tórtola de Henares",983,901300,916.887080366226,"Menos de 1.000"
37329,"Tremedal de Tormes",41,58750,1432.92682926829,"Menos de 1.000"
9395,"Tubilla del Agua",149,240600,1614.76510067114,"Menos de 1.000"
35030,"Tuineje",13778,10477929,760.482580926114,"de 10.000 a 50.000"
50270,"Urriés",38,141363,3720.07894736842,"Menos de 1.000"
49226,"Vadillo de la Guareña",284,185786.76,654.178732394366,"Menos de 1.000"
47180,"Valdearcos de la Vega",95,124900,1314.73684210526,"Menos de 1.000"
10199,"Valdehúncar",198,169400,855.555555555556,"Menos de 1.000"
28158,"Valdemanco",972,1055000,1085.39094650206,"Menos de 1.000"
40212,"Valdevacas de Montejo",32,74202.5,2318.828125,"Menos de 1.000"
19309,"Valhermoso",35,56000,1600,"Menos de 1.000"
6146,"Valle de la Serena",1332,1451891.12,1090.00834834835,"de 1.000 a 5.000"
16239,"Vega del Codorno",149,117998,791.93288590604,"Menos de 1.000"
26165,"Viguera",447,420000,939.597315436242,"Menos de 1.000"
22012,"Albero Bajo",122,160155.66,1312.75131147541,"Menos de 1.000"
30004,"Albudeite",1383,1120536.03,810.221279826464,"de 1.000 a 5.000"
11002,"Alcalá del Valle",5221,4901142.21,938.736297644129,"de 5.000 a 10.000"
27009,"Carballedo",2401,1475731.89,614.632190753853,"de 1.000 a 5.000"
32019,"Carballiño, O",14123,8063736.07,570.964814132975,"de 10.000 a 50.000"
27026,"Láncara",2789,1652831,592.624955181068,"de 1.000 a 5.000"
16117,"Landete",1336,1230000,920.658682634731,"de 1.000 a 5.000"
5109,"Langa",526,300612,571.505703422053,"Menos de 1.000"
19264,"Taravilla",39,147000,3769.23076923077,"Menos de 1.000"
